date,visiting_team,visiting_league,home_team,home_league,time
20180928,TEX,AL,SEA,AL,n
20180928,LAN,NL,SFN,NL,n
20180929,NYA,AL,BOS,AL,d
20180929,SLN,NL,CHN,NL,d
20180929,LAN,NL,SFN,NL,d
20180929,PIT,NL,CIN,NL,d
20180929,TOR,AL,TBA,AL,n
20180929,ATL,NL,PHI,NL,n
20180929,HOU,AL,BAL,AL,n
20180929,CHA,AL,MIN,AL,n
20180929,DET,AL,MIL,NL,n
20180929,MIA,NL,NYN,NL,n
20180929,CLE,AL,KCA,AL,n
20180929,WAS,NL,COL,NL,n
20180929,ARI,NL,SDN,NL,n
20180929,OAK,AL,ANA,AL,n
20180929,TEX,AL,SEA,AL,n
20180930,ATL,NL,PHI,NL,d
20180930,HOU,AL,BAL,AL,d
20180930,LAN,NL,SFN,NL,d
20180930,NYA,AL,BOS,AL,d
20180930,OAK,AL,ANA,AL,d
20180930,ARI,NL,SDN,NL,d
20180930,CHA,AL,MIN,AL,d
20180930,DET,AL,MIL,NL,d
20180930,MIA,NL,NYN,NL,d
20180930,PIT,NL,CIN,NL,d
20180930,TEX,AL,SEA,AL,d
20180930,TOR,AL,TBA,AL,d
20180930,WAS,NL,COL,NL,d
20180930,CLE,AL,KCA,AL,d
20180930,SLN,NL,CHN,NL,d
